query_time,total_time,loading_time,execution_time
383.595,376.888,0.05,376.829
382.49699999999996,375.718,0.041,375.669
382.72499999999997,375.642,0.041,375.593
401.469,393.325,0.043000000000000003,393.275
381.442,374.607,0.05,374.55
382.724,375.913,0.04,375.865
382.39,375.634,0.039,375.58200000000005
382.427,374.61499999999995,0.041,374.56600000000003
380.75,374.048,0.043000000000000003,373.997
382.10699999999997,375.348,0.038,375.302
391.052,384.26300000000003,0.041,384.214
399.60400000000004,392.854,0.041999999999999996,392.805
382.529,374.60900000000004,0.041999999999999996,374.56
386.327,378.08000000000004,0.046,378.025
386.78499999999997,380.06600000000003,0.044,380.013
385.586,378.732,0.041999999999999996,378.682
390.659,383.32500000000005,0.043000000000000003,383.274
313.423,305.915,0.066,305.84099999999995
191.133,183.891,0.041,183.841
142.368,134.585,0.05,134.52800000000002
