query_time,total_time,loading_time,execution_time
600.1990000000001,593.585,0.047,593.53
611.179,597.947,0.048,597.8919999999999
600.884,594.178,0.049,594.1220000000001
599.9219999999999,593.279,0.038,593.2330000000001
602.195,594.65,0.039,594.603
600.658,593.898,0.043000000000000003,593.846
613.993,606.3100000000001,0.04,606.2610000000001
601.785,595.094,0.043000000000000003,595.043
602.1339999999999,594.9689999999999,0.041,594.919
607.091,599.495,0.043000000000000003,599.443
604.452,597.644,0.041,597.5939999999999
605.242,597.89,0.04,597.843
605.643,598.796,0.045000000000000005,598.744
613.472,599.5509999999999,0.049,599.495
606.285,599.5350000000001,0.041,599.486
604.143,597.386,0.041,597.3380000000001
606.831,598.686,0.041,598.637
603.8520000000001,597.0459999999999,0.045000000000000005,596.993
601.228,594.446,0.039,594.399
607.0550000000001,600.262,0.04,600.215
