query_time,total_time,loading_time,execution_time
1865.49,1697.704856,1668.118425,29.236611
1829.603,1663.377432,1635.333661,27.855823
1909.453,1740.838888,1713.290778,27.357967
1858.2060000000001,1690.293708,1663.078684,27.016224
1860.6860000000001,1690.304363,1663.084524,27.018194
1831.65,1665.336638,1637.070826,28.081455
1888.4160000000002,1719.84563,1692.608164,27.040466
1895.0629999999999,1717.273338,1690.036299,27.038595
1905.177,1735.946083,1708.737292,27.0092
1846.3970000000002,1678.346683,1651.150059,27.002273
1908.825,1741.83642,1714.531689,27.106693
1844.443,1675.729985,1648.450247,27.08438
1835.625,1670.867568,1643.052411,27.627639
1829.667,1662.669307,1635.42673,27.050945
1903.176,1736.28561,1706.541423,29.562971
1845.3790000000001,1677.945804,1650.76075,26.99275
1892.53,1726.062743,1698.461401,27.408386
1852.482,1685.093931,1657.856391,27.05389
1858.312,1692.501496,1664.166283,28.149193
1857.664,1690.504452,1663.26368,27.051375
