query_time,total_time,loading_time,execution_time
273.155,251.872738,202.719409,49.151534
272.98699999999997,251.675613,202.008355,49.665325
273.04200000000003,252.146711,202.853881,49.291179
271.844,250.780395,201.99495,48.783248
280.58,259.622745,210.712115,48.908486
272.41700000000003,251.188254,202.2459,48.940059
272.334,251.472847,201.945373,49.525503
271.413,250.643992,201.672995,48.968861
270.612,250.080348,201.568826,48.509835
271.899,251.413039,201.910485,49.501026
273.798,253.330914,204.329147,49.000189
278.44,257.87257,208.702883,49.168177
272.05600000000004,251.565181,201.417914,50.145715
269.97900000000004,249.503545,200.48672,49.015559
268.376,247.875816,199.324611,48.549551
269.121,248.552594,199.606062,48.945185
269.589,248.97616,199.731412,49.243305
270.00600000000003,249.352059,199.910016,49.440647
269.36,248.448769,198.862762,49.58441
269.92100000000005,249.341586,199.6905,49.649849
