query_time,total_time,loading_time,execution_time
28.457,25.411992,23.546755,1.833344
29.128,26.022733,24.171751,1.83058
28.693,25.65412,23.655626,1.976322
28.316000000000003,25.416404,23.568484,1.827653
28.17,25.320553,23.480287,1.821731
28.342,25.390473,23.5372,1.835635
29.44,26.385073,24.552869,1.813674
28.281,25.379535,23.522196,1.837929
28.211,25.308055,23.46342,1.827084
27.972,25.133647,23.285972,1.829612
28.269,25.315352,23.445331,1.852448
29.075,26.060484,24.198121,1.840917
28.11,25.254592,23.416713,1.819071
27.967,25.135472,23.286287,1.831359
27.95,25.109614,23.268724,1.822583
28.332,25.292431,23.445883,1.828925
28.955000000000002,25.958954,24.111251,1.825168
28.114,25.259531,23.416027,1.825717
28.04,25.212756,23.368948,1.825722
27.909,25.077701,23.239067,1.821007
