query_time,total_time,loading_time,execution_time
601.917,595.314,0.048,595.2579999999999
604.488,597.336,0.041999999999999996,597.287
603.294,596.2460000000001,0.039,596.1999999999999
603.4490000000001,596.3000000000001,0.038,596.2539999999999
585.139,577.677,0.039,577.63
409.216,400.65000000000003,0.04,400.601
376.083,368.85400000000004,0.07200000000000001,368.773
377.519,370.853,0.046,370.79699999999997
375.693,368.975,0.041,368.927
375.035,366.97200000000004,0.039,366.925
394.48100000000005,370.553,0.048,370.496
376.841,369.94599999999997,0.060000000000000005,369.878
387.34200000000004,380.625,0.041,380.57800000000003
374.63800000000003,366.60900000000004,0.04,366.56
372.13,365.151,0.043000000000000003,365.099
373.358,366.69,0.039,366.644
374.562,367.29499999999996,0.04,367.24600000000004
371.058,364.382,0.039,364.33500000000004
376.15500000000003,369.36,0.048,369.303
385.27,374.701,0.046,374.64799999999997
