query_time,total_time,loading_time,execution_time
175.0,174.412449,168.907941,5.502732
174.967,174.388895,168.634253,5.75306
175.928,175.341845,169.869065,5.471233
175.22099999999998,174.604502,169.358402,5.244832
174.704,174.134727,168.622142,5.511491
174.881,174.324542,168.749779,5.573333
181.543,180.983764,175.286312,5.696286
175.728,175.169134,169.685641,5.48201
176.38799999999998,175.844872,169.304255,6.539016
176.10799999999998,175.525209,169.910898,5.613007
175.149,174.538094,169.175349,5.361276
174.61499999999998,174.067701,168.604899,5.46167
175.703,175.140634,169.585124,5.554421
176.205,175.617057,170.18744,5.4285
174.40900000000002,173.865798,168.674187,5.190449
174.981,174.424858,168.904369,5.519307
174.819,174.246634,168.762844,5.482713
175.99200000000002,175.365368,169.960573,5.403178
176.038,175.453494,169.831808,5.620511
174.738,174.189759,168.726797,5.461726
