query_time,total_time,loading_time,execution_time
107.479,106.780058,105.902154,0.8452
106.89,106.136957,105.285179,0.833072
104.94000000000001,104.207538,103.338871,0.849415
106.847,106.156866,105.299685,0.837394
107.188,106.459617,105.603015,0.836555
106.92599999999999,106.22804,105.372644,0.837091
106.102,105.272995,104.414993,0.838057
106.53500000000001,105.700828,104.836528,0.842241
109.56299999999999,108.773049,107.895417,0.857867
108.295,107.480923,106.219563,0.868534
107.84,106.990734,106.101106,0.870617
105.749,104.939961,104.066088,0.853766
107.367,106.599325,105.719816,0.858938
112.646,111.855634,110.975684,0.860159
107.44099999999999,106.657877,105.794359,0.842704
105.595,104.861783,103.986634,0.85512
106.614,105.860308,104.954781,0.883299
108.109,107.303773,106.45008,0.834127
106.94800000000001,106.144951,105.291825,0.833506
106.88799999999999,105.722642,104.861261,0.841367
