query_time,total_time,loading_time,execution_time
961.2579999999999,878.939408,863.183981,15.720296
952.564,871.528418,857.645751,13.854387
933.531,845.408522,831.492866,13.877359
912.096,829.270274,815.249647,13.986414
914.419,833.284089,819.408983,13.847647
908.8349999999999,828.203949,814.332217,13.842511
896.3879999999999,814.835435,800.967415,13.840537
896.35,815.478546,801.388945,14.059457
901.371,819.990497,806.102194,13.8592
899.991,819.663804,805.772754,13.8624
911.3059999999999,828.8503,814.949396,13.872835
897.0519999999999,816.250989,802.349945,13.873173
909.868,826.372126,812.408697,13.932229
892.463,811.681673,797.78562,13.870263
899.905,816.05861,802.065136,13.962482
891.9430000000001,810.820528,796.942945,13.851197
907.31,824.651411,810.671255,13.948771
920.5060000000001,839.474888,825.605346,13.841963
892.533,811.307246,797.296856,13.981579
897.6659999999999,816.670344,802.786993,13.854188
