query_time,total_time,loading_time,execution_time
38.027,37.389363,28.967219,8.420395
31.851,31.132851,24.464634,6.667005
31.875,31.148685,24.574393,6.573035
28.978,28.23752,21.641821,6.594411
30.599999999999998,29.872439,22.623758,7.247036
29.222,28.491192,21.970947,6.5189
28.067999999999998,27.35929,20.876128,6.481036
28.087999999999997,27.312305,20.884421,6.426536
28.431,27.731623,20.853836,6.876415
29.916999999999998,29.189564,22.055476,7.132673
26.121,25.413083,18.688145,6.723483
25.585,24.893504,18.336632,6.555512
25.903,25.184434,18.487142,6.695976
21.097,20.403862,13.915964,6.486664
22.181,21.463798,14.143801,7.318756
23.292,22.601819,15.160672,7.439391
20.629,19.958827,13.442292,6.515387
18.332,17.704233,11.118416,6.584412
18.227,17.586166,11.062034,6.523143
18.329,17.692916,11.038893,6.652491
