query_time,total_time,loading_time,execution_time
547.123,505.797538,414.134937,91.660879
548.438,507.645151,416.587432,91.05623
547.652,505.6163,414.912066,90.702436
547.534,505.387493,414.811447,90.574608
544.28,501.202581,410.605803,90.595466
549.568,506.19489,415.765714,90.427564
549.574,506.527293,416.38429,90.141606
548.271,505.536155,415.317617,90.217154
552.858,510.266982,419.911569,90.353467
547.889,505.266705,416.34628,88.918966
546.671,505.264646,416.119197,89.143656
547.6170000000001,506.200017,415.397546,90.800793
544.507,503.185978,414.36855,88.815701
545.633,504.714239,414.246356,90.466224
546.408,505.373757,413.679715,91.692143
550.922,510.094079,415.694116,94.398356
545.62,504.726892,414.34282,90.382679
545.5719999999999,504.663723,413.509661,91.152635
558.589,517.76084,428.137114,89.622335
546.49,505.056285,413.709664,91.345295
