query_time,total_time,loading_time,execution_time
138.27800000000002,127.609821,99.418496,28.189675
136.349,125.881464,98.053785,27.826085
136.72,125.513831,97.603266,27.909163
135.84199999999998,125.400999,97.686201,27.713343
135.7,125.087761,97.243083,27.842928
136.52100000000002,126.034718,98.29396,27.739066
135.75400000000002,125.285581,97.39841,27.885953
137.295,126.861714,98.583212,28.277021
136.487,126.075028,98.440996,27.632741
139.39499999999998,128.948781,100.979154,27.968025
138.55100000000002,127.970798,100.192227,27.77719
138.676,128.206029,100.518087,27.686655
136.685,126.246798,98.324468,27.921008
136.933,126.388281,98.108007,28.278521
137.52900000000002,127.057836,98.958524,28.098078
136.482,126.083371,98.071817,28.010112
137.104,126.693137,98.900828,27.791191
136.86,126.295181,98.318978,27.975037
138.127,127.671857,99.855728,27.814969
136.712,126.292662,98.286495,28.005018
