query_time,total_time,loading_time,execution_time
79.701,74.145646,57.445341,16.698443
71.467,65.79814,49.419028,16.377751
71.144,65.662114,49.236335,16.423915
70.574,64.967688,48.455552,16.510885
70.729,65.241648,48.804216,16.43582
70.80699999999999,65.181619,48.64924,16.531199
70.214,64.739491,48.352187,16.385903
71.27799999999999,65.586595,49.001584,16.583529
71.214,65.655521,48.885405,16.768648
76.229,70.536942,48.754904,21.780439
71.38,65.878104,49.200757,16.676063
71.13600000000001,65.617174,49.108304,16.507635
70.59,65.205879,48.535258,16.669158
71.68900000000001,66.18214,49.472507,16.708423
70.646,65.235653,48.714679,16.519809
71.145,65.589984,49.400225,16.188518
71.01,65.584955,48.779121,16.804643
71.929,66.399454,49.806033,16.592151
70.68199999999999,65.243504,48.344898,16.897002
72.552,67.037775,50.572335,16.464166
