query_time,total_time,loading_time,execution_time
75.41000000000001,70.075573,66.643671,3.397363
56.07899999999999,50.720194,48.31502,2.385985
54.355000000000004,49.210221,46.797705,2.393841
54.805,49.247087,46.862619,2.365911
54.711000000000006,49.548086,47.163667,2.360172
54.043,48.84629,46.480289,2.347418
57.352,51.610486,49.200337,2.392093
58.131,51.192781,48.434738,2.734146
56.348,50.729773,48.343737,2.364164
54.464999999999996,49.189893,46.80155,2.364059
54.425000000000004,49.229333,46.858783,2.351981
55.894,50.546122,48.161508,2.364198
54.662,49.442603,47.070852,2.353719
55.402,49.775817,47.377367,2.379697
55.693,50.275751,47.879177,2.37049
55.084,49.809683,47.434168,2.356164
56.034,50.732466,48.363247,2.348763
53.962,48.739487,46.376491,2.344573
55.315999999999995,49.749695,47.361278,2.369291
54.593999999999994,49.32712,46.951496,2.349771
