query_time,total_time,loading_time,execution_time
9323.103,8558.757042,7539.068919,1019.68587
9133.922999999999,8363.019467,7367.397659,995.619885
9231.91,8475.724154,7481.719184,994.003
9143.897,8378.268774,7378.007289,1000.259702
9216.258,8441.684898,7427.141851,1014.54108
9301.456,8541.920762,7541.707567,1000.211424
9148.851999999999,8379.149557,7366.146777,1013.001063
9301.982,8550.241312,7547.848898,1002.390373
9134.079,8361.59546,7354.363921,1007.229775
9160.951000000001,8394.087454,7389.653496,1004.432214
9137.567000000001,8373.99565,7380.159051,993.834902
9127.278,8357.577799,7354.732696,1002.843307
9185.879,8414.803758,7408.917337,1005.884504
9120.423,8352.168991,7361.200006,990.967118
9137.337000000001,8373.904061,7379.801179,994.100929
9312.521999999999,8548.866141,7545.537801,1003.326682
9261.12,8502.501127,7504.447103,998.052326
9145.555999999999,8382.825087,7373.23564,1009.587771
9271.470000000001,8518.34749,7519.293095,999.052494
9298.34,8542.612395,7544.578293,998.032114
