query_time,total_time,loading_time,execution_time
129.744,119.611485,114.683605,4.89563
109.116,99.211279,96.030945,3.160552
107.02000000000001,96.918375,93.763632,3.136739
104.812,94.662623,91.521763,3.121056
105.44099999999999,95.734529,92.581823,3.128347
107.908,98.036645,94.904321,3.114538
110.853,100.489736,97.330965,3.137856
107.398,96.862236,93.690111,3.153866
105.559,95.580257,92.378057,3.177052
107.793,97.568906,94.414336,3.132471
108.14699999999999,98.274742,95.116312,3.137482
107.898,97.864253,94.714068,3.128895
106.845,96.252202,93.082999,3.146821
107.847,98.117517,94.967173,3.123024
107.626,97.787013,94.636205,3.131624
107.74799999999999,97.920159,94.776538,3.124564
107.357,97.118432,93.951052,3.148888
106.229,95.965685,92.802977,3.14133
105.97800000000001,96.119014,92.949954,3.143346
108.11999999999999,98.254197,95.089194,3.145314
