query_time,total_time,loading_time,execution_time
1878.3719999999998,1708.006369,1678.528015,29.140391
1844.835,1677.595335,1649.640778,27.770038
1849.057,1679.318896,1652.126286,27.002072
1902.544,1731.787964,1704.628364,26.955274
1891.433,1722.759523,1695.499394,27.068573
1843.711,1676.313943,1648.455656,27.667528
1836.522,1669.068906,1641.73776,27.1435
1852.8819999999998,1684.96359,1657.644647,27.123649
1887.718,1718.035126,1690.862307,26.978857
1909.1860000000001,1739.884087,1712.721686,26.968183
1898.637,1723.842886,1696.558193,27.081356
1842.471,1674.452805,1646.615697,27.652553
1854.485,1686.485816,1659.238274,27.058521
1844.036,1676.155622,1648.82493,27.142572
1914.703,1744.516231,1716.665083,27.653852
1846.76,1678.153721,1650.996957,26.966899
1852.547,1684.38531,1656.727131,27.464683
1846.012,1676.436828,1649.231942,27.009674
1856.702,1688.498374,1659.635749,28.682528
1884.974,1714.051668,1686.500848,27.379488
