query_time,total_time,loading_time,execution_time
15.243,14.045597,6.432299,7.611108
15.343,14.123007,6.028044,8.093301
15.488999999999999,14.230632,6.192523,8.03655
14.465,13.293039,6.169911,7.121825
14.95,13.773387,6.014738,7.757152
14.353,13.17774,6.026439,7.1501
14.452,13.250891,6.011975,7.237501
14.222999999999999,13.084634,5.964069,7.118989
14.302,13.161401,6.003256,7.157029
14.225,13.090524,5.94298,7.146301
14.735,13.566435,5.980688,7.584559
15.325,14.115803,6.090025,8.024573
14.955,13.741083,6.105938,7.633374
14.241,13.118906,5.944158,7.173265
15.511000000000001,14.388983,6.042418,8.345502
14.243,13.109706,5.972565,7.13576
14.192,13.062826,5.942197,7.11957
14.326,13.182473,5.884938,7.296364
14.356,13.173738,6.031039,7.141234
14.697,13.520657,6.040956,7.478242
