query_time,total_time,loading_time,execution_time
2255.461,2079.615075,1796.956597,282.656514
2229.016,2056.007831,1775.352563,280.653254
2200.132,2029.024535,1741.74479,287.278218
2197.444,2026.494072,1743.890323,282.602312
2239.3709999999996,2065.842896,1782.235851,283.605506
2191.872,2018.570062,1737.352392,281.21611
2201.4269999999997,2026.94549,1744.812505,282.131067
2259.9629999999997,2087.679679,1798.006607,289.670761
2200.295,2028.945163,1746.407173,282.536262
2203.122,2028.827961,1745.766534,283.059618
2205.7760000000003,2033.666636,1752.695976,280.969224
2205.7540000000004,2031.416001,1745.469904,285.944292
2173.147,1998.898861,1712.376848,286.52021
2224.4139999999998,2042.874825,1758.961498,283.911219
2165.705,1991.280062,1708.200314,283.078359
2232.236,2059.827961,1776.709985,283.116463
2173.9069999999997,2000.363377,1711.069243,289.292135
2171.831,1996.325213,1712.970171,283.353501
2220.678,2046.721445,1764.687657,282.031762
2184.576,2007.84582,1723.690211,284.153928
