query_time,total_time,loading_time,execution_time
4517.595,4155.965207,3635.835573,520.127917
4508.17,4140.284885,3610.98271,529.300526
4484.039,4116.065712,3582.967371,533.096422
4525.053,4161.278636,3639.486813,521.789557
4462.918000000001,4095.179585,3572.547588,522.629842
4521.737,4162.045481,3642.861475,519.182098
4535.75,4176.507681,3656.075326,520.430408
4445.629,4086.078282,3562.242511,523.833675
4465.411999999999,4101.493982,3577.32811,524.164146
4464.296,4101.450377,3578.599146,522.849539
4453.264,4092.687162,3570.006053,522.67936
4467.782999999999,4109.85228,3590.628632,519.221965
4539.245,4176.464271,3656.435395,520.026907
4497.225,4133.836929,3615.301614,518.533621
4430.594,4064.481501,3546.048596,518.431066
4430.469,4071.249122,3545.191997,526.055355
4446.821,4086.002835,3558.583258,527.417846
4417.8009999999995,4050.650668,3532.761431,517.887186
4462.256,4098.466793,3569.010879,529.453965
4463.832,4104.651445,3581.64567,523.00398
