query_time,total_time,loading_time,execution_time
19123.227,17526.629029,17212.06276,314.564252
19189.992,17586.092526,17267.952593,318.138151
19080.749,17480.50878,17166.831785,313.674933
19081.676000000003,17503.152656,17187.537671,315.61305
19053.284,17465.694889,17154.472104,311.22098
19109.409,17518.341641,17200.607871,317.732069
19110.568,17537.91859,17222.267928,315.648886
19070.684,17485.040835,17163.62861,321.410529
19106.007,17527.130694,17216.754113,310.374565
19019.206000000002,17429.183354,17118.230087,310.951611
19179.958,17549.743453,17234.131694,315.609518
19027.222999999998,17451.457454,17140.884913,310.570863
19019.284,17442.493074,17130.917879,311.572935
19131.703,17552.382704,17241.232075,311.148936
19163.798,17575.776345,17260.857948,314.916695
19036.578999999998,17441.284755,17126.097786,315.185296
19073.138,17487.08455,17171.971247,315.111676
19094.787,17495.781518,17185.028798,310.750614
19193.131,17602.162774,17291.035646,311.125376
19101.546,17493.061745,17182.405204,310.654875
