query_time,total_time,loading_time,execution_time
141.117,130.615821,102.70559,27.908519
137.16,126.655465,98.701014,27.953025
137.317,126.791622,98.970638,27.819363
136.767,126.367354,98.698866,27.667208
138.104,127.470616,99.36051,28.10869
136.793,126.361441,98.401869,27.958046
136.86599999999999,126.358564,98.406269,27.950725
137.06199999999998,126.444062,98.425329,28.017352
141.30100000000002,130.822623,102.983742,27.837405
138.443,127.956087,99.887531,28.066938
137.132,126.6836,98.893866,27.788455
137.19799999999998,126.739993,99.1228,27.6158
137.97,127.460381,99.234158,28.224858
140.496,129.964825,102.234695,27.728807
137.701,127.302704,99.776863,27.524442
137.263,126.9104,98.942548,27.96655
137.22899999999998,126.855901,99.104275,27.749892
136.78,126.406831,98.677468,27.728012
137.245,126.875818,98.957624,27.916707
136.61,126.240546,98.407259,27.831601
